Transaction_date,Product,Price,Payment_Type,Name,City,Account_Created,Last_Login,Latitude,Longitude,Description
1/19/09 17:40,Product1,1200,Visa,Riche Lou,Newton                      ,1022,2/25/09 2:28,42.33694,-71.20972,Restaurant
1/11/09 0:15,Product1,1200,Mastercard,Chris,Den Haag,1023,2/25/09 4:04,52.0833333,4.3,Cinema
1/16/09 5:12,Product2,3600,Visa,Karen,Berikon,1024,2/25/09 5:12,47.35,8.3833333,Sports
1/19/09 6:52,Product1,1200,Diners,melanie,Santa Barbaraa,1025,2/25/09 5:44,10.0333333,-84.15,car insurace
1/26/09 1:14,Product1,1200,Visa,beatrice,Churra,1026,2/25/09 5:47,38.0166667,-1.1333333,home insurance
1/30/09 10:31,Product1,1200,Mastercard,lorna,Castle Rock                 ,1027,2/25/09 7:42,39.37222,-104.85556,Cinema
1/23/09 5:52,Product1,1200,Amex,Tary,Zug,1028,2/25/09 9:40,47.1666667,8.5166667,Shopping Mall
1/7/09 9:54,Product1,1200,Visa,Julie ,Ashford,1029,2/25/09 10:18,51.1,-4.1,Restaurant
1/1/09 16:44,Product1,1200,Amex,Julie ,Rockville                   ,1030,2/25/09 10:48,39.08389,-77.15306,Cinema
1/23/09 9:27,Product1,1200,Mastercard,Jerome,Madrid,1031,2/25/09 11:38,40.4,-3.6833333,Cinema
1/22/09 12:56,Product1,1200,Visa,Laleh,Aasgaardstrand,1032,2/25/09 12:03,59.3488889,10.4675,Shopping Mall
1/16/09 13:35,Product1,1200,Visa,Michael,Milano,1033,2/25/09 13:59,45.4666667,9.2,Restaurant
1/13/09 9:26,Product1,1200,Visa,Kerry,Anieres,1034,2/25/09 14:05,46.2833333,6.2166667,Cinema
1/25/09 11:35,Product3,7500,Mastercard,Anita,Fresno                      ,1035,2/25/09 14:22,29.53861,-95.44722,Sports
1/26/09 14:02,Product1,1200,Mastercard,Veronique,Fresno                      ,1036,2/25/09 14:22,29.53861,-95.44722,car insurace
1/7/09 13:26,Product1,1200,Visa,Sarah,Warwick,1037,2/25/09 15:16,45.95,-71.9833333,home insurance
1/15/09 11:45,Product1,1200,Diners,Simone,Watford,1038,2/25/09 15:21,51.6666667,-0.4,Cinema
1/27/09 12:02,Product1,1200,Visa,Jackie,Waterford,1039,2/25/09 15:41,52.2583333,-7.1119444,Shopping Mall
1/28/09 14:09,Product1,1200,Visa,giovanna,Pruszkow,1040,2/25/09 16:19,52.1666667,20.8333333,Restaurant
1/23/09 7:13,Product1,1200,Visa,Elizabeth,Hamilton,1041,2/25/09 16:20,32.2941667,-64.7838889,Cinema
1/22/09 15:59,Product2,3600,Visa,Lisa,Ottawa,1042,2/25/09 17:15,45.4166667,-75.7,Cinema
1/16/09 10:27,Product1,1200,Mastercard,Maki,Montgomery                  ,1043,2/25/09 17:24,30.38806,-95.69611,Shopping Mall
1/26/09 22:45,Product1,1200,Amex,Anjan,Tokyo,1044,2/25/09 17:34,35.685,139.7513889,Restaurant
1/25/09 18:33,Product1,1200,Mastercard,Sarah,Manteno                     ,1045,2/25/09 19:27,41.25056,-87.83139,Cinema
1/16/09 6:13,Product1,1200,Mastercard,Niamh,Benoni,1046,2/25/09 23:19,-26.1833333,28.3166667,Sports
1/12/09 17:19,Product2,3600,Diners,elizabeth r,Winter Haven                ,1047,2/26/09 0:42,28.02194,-81.73306,car insurace
1/2/09 4:21,Product1,1200,Visa,Elaine,Tranby,1048,2/26/09 3:18,59.8166667,10.25,home insurance
1/5/09 3:03,Product1,1200,Diners,Elizabeth,Cork,1049,2/26/09 4:05,51.8986111,-8.4958333,Cinema
1/15/09 15:22,Product1,1200,Visa,Sara,Fort Lauderdale             ,1050,2/26/09 5:52,26.12194,-80.14361,Shopping Mall
1/26/09 5:38,Product2,3600,Amex,Tulin,Cranberry Twp               ,1051,2/26/09 6:04,40.69472,-80.13111,Restaurant
1/24/09 10:38,Product1,1200,Visa,Kenneth,Arlington                   ,1052,2/26/09 6:08,38.89028,-77.08444,Cinema
1/2/09 7:30,Product1,1200,Mastercard,Fiona,Lake Ronkonkoma,1053,2/26/09 6:14,40.835,-73.13167,Cinema
1/26/09 6:38,Product1,1200,Visa,Christian,Alexandria                  ,1054,2/26/09 7:16,38.80472,-77.04722,Shopping Mall
1/17/09 7:56,Product3,7500,Diners,Michel,Lipari,1055,2/26/09 7:32,38.4666667,14.95,Restaurant
1/17/09 7:58,Product3,7500,Diners,natalie,Lipari,1056,2/26/09 7:32,38.4666667,14.95,Cinema
1/18/09 4:32,Product1,1200,Diners,jure,Lipari,1057,2/26/09 7:32,38.4666667,14.95,Sports
1/26/09 8:00,Product1,1200,Amex,Elizabeth ,Bluffton                    ,1058,2/26/09 7:49,32.23694,-80.86056,car insurace
1/11/09 8:41,Product1,1200,Amex,Juliann,Winter Spgs                 ,1059,2/26/09 8:17,28.69861,-81.30833,home insurance
1/21/09 10:32,Product1,1200,Mastercard,Julie ,Chelmsford                  ,1060,2/26/09 8:38,42.59972,-71.36778,Cinema
1/29/09 12:27,Product1,1200,Mastercard,philippa katherine,Cabinteely,1061,2/26/09 10:09,53.2594444,-6.1447222,Shopping Mall
1/13/09 13:19,Product2,3600,Mastercard,Anthony,Toronto,1062,2/26/09 11:19,43.6666667,-79.4166667,Restaurant
1/31/09 18:12,Product1,1200,Visa,matthew,Cincinnati                  ,1063,2/26/09 12:03,39.16194,-84.45694,Cinema
1/22/09 15:35,Product1,1200,Visa,Steven,Houston                     ,1064,2/26/09 12:06,29.76306,-95.36306,Cinema
1/5/09 11:24,Product1,1200,Amex,Angie,Rodeo                       ,1065,2/26/09 12:15,38.01722,-122.2875,Shopping Mall
1/23/09 11:23,Product1,1200,Mastercard,Lauren,Poughkeepsie                ,1066,2/26/09 12:17,41.70028,-73.92139,Restaurant
1/7/09 20:55,Product1,1200,Mastercard,Esther,Cincinnati                  ,1067,2/26/09 12:24,39.16194,-84.45694,Cinema
1/13/09 9:40,Product1,1200,Visa,Elizabeth,North Eastham               ,1068,2/26/09 12:45,41.865,-69.99167,Sports
1/25/09 15:18,Product2,3600,Visa,marie-louise,Sitka                       ,1069,2/26/09 12:58,57.05306,-135.33,car insurace
1/30/09 20:58,Product2,3600,Mastercard,Tanya,Carcross,1070,2/26/09 13:06,60.1833333,-134.7166667,home insurance
1/31/09 4:50,Product1,1200,Mastercard,Detlev,Taby,1071,2/26/09 13:12,59.5,18.05,Cinema
1/20/09 10:05,Product2,3600,Visa,Stephen,Calgary,1072,2/26/09 13:28,51.0833333,-114.0833333,Shopping Mall
1/9/09 5:15,Product1,1200,Visa,Roza,Alcobendas,1073,2/26/09 14:24,40.5333333,-3.6333333,Restaurant
1/13/09 7:09,Product2,3600,Amex,John,Chicago                     ,1074,2/26/09 15:14,41.85,-87.65,Cinema
1/3/09 11:03,Product1,1200,Mastercard,paula,Sammamish                   ,1075,2/26/09 15:30,47.64194,-122.07917,Cinema
1/17/09 20:51,Product1,1200,Visa,Kathryn,Waiau Pa,1076,2/26/09 16:19,-37.1333333,174.75,Shopping Mall
1/5/09 7:55,Product1,1200,Mastercard,Isabelle,Ewa Beach                   ,1077,2/26/09 17:47,21.31556,-158.00722,Restaurant
1/25/09 14:40,Product1,1200,Visa,Maureen,Statesville                 ,1078,2/26/09 18:38,35.7825,-80.8875,Cinema
1/25/09 17:55,Product1,1200,Visa,David,Kapaa                       ,1079,2/26/09 20:21,22.07833,-159.32194,Sports
1/3/09 12:54,Product1,1200,Diners,caterina,Burbank                     ,1080,2/26/09 20:22,34.18083,-118.30806,car insurace
1/22/09 3:57,Product2,3600,Mastercard,Parth,Oegstgeest,1081,2/27/09 1:59,52.1833333,4.4666667,home insurance
1/23/09 5:11,Product1,1200,Visa,Alexia,Blackrock,1082,2/27/09 4:00,53.3030556,-6.1830556,Cinema
1/25/09 11:52,Product2,3600,Mastercard,Gloria Gail ,WalcProduct3ee,1083,2/27/09 5:37,47.65,12.3166667,Shopping Mall
1/10/09 4:12,Product1,1200,Visa,Gloria Gail ,Foxrock,1084,2/27/09 6:33,53.2666667,-6.1741667,Restaurant
1/10/09 9:32,Product2,3600,Mastercard,Cheryl,Hilton Head                 ,1085,2/27/09 7:33,32.21611,-80.75278,Cinema
1/22/09 12:45,Product3,7500,Visa,Frank and Christelle,Valley Center               ,1086,2/27/09 10:49,33.21833,-117.03333,Cinema
1/6/09 18:11,Product2,3600,Mastercard,Triona,Swampscott                  ,1087,2/27/09 13:00,42.47083,-70.91806,Shopping Mall
1/19/09 5:56,Product1,1200,Visa,Allison,Edinburgh,1088,2/27/09 14:35,55.95,-3.2,Restaurant
1/25/09 10:50,Product1,1200,Diners,Phillip,San Antonio                 ,1089,2/27/09 14:44,29.42389,-98.49333,Cinema
1/14/09 8:38,Product1,1200,Visa,jingyan,Bristol                     ,1090,2/27/09 17:13,41.67694,-71.26667,Sports
1/2/09 17:24,Product2,3600,Diners,clara,Perth,1091,2/27/09 18:43,-31.9333333,115.8333333,car insurace
1/7/09 18:15,Product1,1200,Mastercard,Selma,Greenville                  ,1092,2/27/09 19:07,33.13833,-96.11056,home insurance
1/3/09 21:19,Product1,1200,Visa,Doug and Tina,Pls Vrds Est                ,1093,2/27/09 21:40,33.80056,-118.38917,Cinema
1/4/09 5:13,Product1,1200,Visa,Lauren,Hradec Kralove,1094,2/27/09 23:30,50.2116667,15.8441667,Shopping Mall
1/4/09 9:28,Product1,1200,Visa,Jen,Maidstone,1095,2/28/09 2:28,51.2666667,0.5166667,Restaurant
1/2/09 4:34,Product1,1200,Visa,gladys,Saint Albans,1096,2/28/09 3:43,51.75,-0.3333333,Cinema
1/22/09 11:10,Product1,1200,Mastercard,Gustavo,Voluntari,1097,2/28/09 7:52,44.4666667,26.1333333,Cinema
1/7/09 12:06,Product1,1200,Visa,Erica,Nadur,1098,2/28/09 7:59,36.0377778,14.2941667,Shopping Mall
1/29/09 13:25,Product1,1200,Diners,Hale,Morrison                    ,1099,2/28/09 8:27,39.65361,-105.19056,Restaurant
1/27/09 2:57,Product1,1200,Visa,Rosemary,Cobham,1100,2/28/09 9:22,51.3833333,0.4,Cinema
1/7/09 13:19,Product1,1200,Visa,Darian,Izmir,1101,2/28/09 9:54,38.4072222,27.1502778,Sports
1/23/09 10:04,Product1,1200,Mastercard,Kevin,Hollywood                   ,1102,2/28/09 9:59,34.09833,-118.32583,car insurace
1/19/09 4:55,Product1,1200,Visa,Alyssa,Brighton,1103,2/28/09 10:06,50.8333333,-0.15,home insurance
1/28/09 22:02,Product1,1200,Visa,Hale,Hawera,1104,2/28/09 12:43,-39.5916667,174.2833333,Cinema
1/4/09 18:57,Product1,1200,Mastercard,KELI,Worongary,1105,2/28/09 14:00,-28.05,153.35,Shopping Mall
1/12/09 20:31,Product1,1200,Visa,Glen,Atlantida,1106,2/28/09 14:39,14.65,-90.4833333,Restaurant
1/24/09 12:00,Product1,1200,Visa,T,El Escorial,1107,2/28/09 15:17,40.5833333,-4.1166667,Cinema
1/28/09 11:19,Product1,1200,Visa,christal,Morrison                    ,1108,2/28/09 17:18,39.65361,-105.19056,Cinema
1/7/09 17:48,Product1,1200,Mastercard,Alex,Augusta                     ,1109,2/28/09 19:57,33.51722,-82.07583,Shopping Mall
1/23/09 12:42,Product2,3600,Mastercard,Anke,Avalon,1110,2/28/09 22:26,-33.6333333,151.3333333,Restaurant
1/7/09 19:48,Product2,3600,Mastercard,TRICIA,Sydney,1111,3/1/09 0:14,-33.8833333,151.2166667,Cinema
1/26/09 11:19,Product1,1200,Mastercard,smith,Lahti,1112,3/1/09 0:39,60.9666667,25.6666667,Sports
1/5/09 13:23,Product1,1200,Visa,Macy,Inner City,1113,3/1/09 2:28,48.2166667,16.3666667,car insurace
1/26/09 13:41,Product1,1200,Mastercard,Lesleigh,Baden,1114,3/1/09 3:11,47.4666667,8.3,home insurance
1/20/09 10:42,Product2,3600,Diners,esther,Huddersfield,1115,3/1/09 3:29,53.65,-1.7833333,Cinema
1/22/09 14:25,Product1,1200,Visa,Hans-Joerg,Belfast,1116,3/1/09 3:37,54.5833333,-5.9333333,Shopping Mall
1/28/09 5:36,Product2,3600,Visa,Christiane,Black River,1117,3/1/09 4:40,-20.3602778,57.3661111,Restaurant
1/1/09 4:24,Product3,7500,Amex,Pamela,Skaneateles                 ,1118,3/1/09 7:21,42.94694,-76.42944,Cinema
1/8/09 11:55,Product1,1200,Diners,julie,Haverhill,1119,3/1/09 7:28,52.0833333,0.4333333,Cinema
1/12/09 21:30,Product1,1200,Visa,Julia ,Madison                     ,1120,3/1/09 10:14,43.07306,-89.40111,Shopping Mall
